DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2018,6665,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2019,6861,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2020,7087,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2021,7281,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2022,7538,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2023,7795,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2014,540998,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2015,544397,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2016,545298,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2017,546396,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2018,547203,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2019,547340,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2020,551515,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2021,559940,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2022,560628,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Lithuania,2023,571666,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2014,77374,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2015,79840,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2016,81957,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2017,84131,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2018,86208,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2019,88328,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2020,90787,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2021,92737,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2022,95199,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Luxembourg,2023,98220,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2014,381615,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2015,385076,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2016,386585,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2017,387909,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2018,388856,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2019,388979,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2020,391413,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2021,393698,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2022,391623,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Latvia,2023,394918,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2014,357107,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2015,367680,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2016,326915,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2017,339127,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2018,350868,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2019,360586,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2020,369592,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2021,380993,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2022,392391,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Moldova,2023,403504,ep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2014,82818,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2015,85058,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2016,87517,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2017,89789,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2018,91965,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2019,94314,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2020,97005,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2021,98760,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2022,98848,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Montenegro,2023,101037,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2014,255369,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2015,262134,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2016,268997,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2017,274966,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2018,283256,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2019,291921,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2020,300647,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2021,305389,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2022,313340,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,North Macedonia,2023,323315,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2014,75542,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2015,78995,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2016,82293,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2017,85391,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2018,88049,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2019,90466,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2020,93160,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2021,95266,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2022,97859,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Malta,2023,100750,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2014,2919024,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2015,3007685,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2016,3085308,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2017,3159660,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2018,3239116,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2019,3314004,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2020,3392555,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2021,3457535,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2022,3525453,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Netherlands,2023,3601167,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2014,812558,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2015,834302,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2016,855100,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2017,874822,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2018,896425,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2019,918841,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2020,941816,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2021,965742,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2022,989474,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Norway,2023,1011461,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2014,5660040,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2015,5859706,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2016,6059477,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2017,6283651,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2018,6497360,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2019,6706044,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2020,6916746,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2021,7021789,bep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2022,7139067,ep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Poland,2023,7310886,ep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2014,2087701,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2015,2125460,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2016,2165011,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2017,2206452,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2018,2252062,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2019,2295818,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2020,2358482,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2021,2412253,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2022,2461644,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Portugal,2023,2510904,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2014,3296649,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2015,3375500,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2016,3435455,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2017,3494137,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2018,3549232,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2019,3596357,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2020,3661763,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2021,3704996,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2022,3706321,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Romania,2023,3754335,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2014,1288348,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2015,1314238,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2016,1343418,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2017,1362462,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2018,1394576,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2019,1422084,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2020,1451818,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2021,1460603,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2022,1447834,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Serbia,2023,1469728,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Russia,2014,18855741,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2014,1872207,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2015,1912884,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2016,1947227,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2017,1976857,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2018,2006146,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2019,2035711,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2020,2065367,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2021,2088086,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2022,2118766,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Sweden,2023,2147137,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2014,360106,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2015,369386,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2016,380102,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2017,390426,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2018,401262,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2019,413054,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2020,424004,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2021,435715,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2022,444743,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovenia,2023,453708,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2014,733136,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2015,756879,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2016,783936,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2017,814659,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2018,844855,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2019,874319,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2020,905175,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2021,932024,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2022,944958,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Slovakia,2023,969068,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,San Marino,2018,6602,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Türkiye,2014,5891694,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Türkiye,2015,6192962,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Türkiye,2016,6495239,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Türkiye,2017,6651503,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Türkiye,2018,6895385,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Türkiye,2019,7186204,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Türkiye,2020,7550727,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Türkiye,2021,7953555,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Türkiye,2023,8451669,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ukraine,2014,6928831,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ukraine,2015,6675780,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ukraine,2016,6768862,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ukraine,2017,6867534,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ukraine,2018,6967270,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ukraine,2019,7034551,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ukraine,2020,7146499,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ukraine,2021,7211190,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ukraine,2022,7231106,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,United Kingdom,2014,11269300,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,United Kingdom,2015,11508962,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,United Kingdom,2016,11712592,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,United Kingdom,2017,11901672,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,United Kingdom,2018,12092067,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,United Kingdom,2019,12272378,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Kosovo*,2016,126139,p,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Kosovo*,2017,144717,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Kosovo*,2018,145960,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Kosovo*,2019,153251,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Kosovo*,2020,158028,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Kosovo*,2021,159429,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Kosovo*,2022,161593,,
